date,year,month,day,day_of_week,solar_mwh,temp_avg_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,precip_mm,solar_rad_allsky_mj_m2,solar_rad_clrsky_mj_m2,temp_avg_c_norm,temp_max_c_norm,temp_min_c_norm,humidity_pct_norm,wind_speed_ms_norm,precip_mm_norm,solar_rad_allsky_mj_m2_norm,solar_rad_clrsky_mj_m2_norm
2024-02-09,2024,2,9,Friday,130030.00000000004,14.86,24.93,5.57,29.58,1.1,0.0,5.59,5.62,0.1406857546836337,0.2373501997336883,0.0424242424242424,0.270474879559532,0.1115384615384615,0.0,0.9975275052627396,0.997319620378827
2024-02-10,2024,2,10,Saturday,129629.99999999994,16.05,24.9,8.55,25.36,1.06,0.0,5.49,5.51,0.1827500883704489,0.236351531291611,0.1427609427609428,0.2220692819454003,0.1038461538461538,0.0,0.9974282082853396,0.997210419727594
2024-02-11,2024,2,11,Sunday,126830.0,15.49,25.58,7.71,31.31,1.05,0.0,5.33,5.37,0.1629551078119476,0.2589880159786949,0.1144781144781145,0.2903188804771737,0.1019230769230769,0.0,0.9972693331214996,0.9970714370805702
2024-02-12,2024,2,12,Monday,82059.99999999996,15.15,23.01,7.47,34.73,1.37,0.0,3.93,4.76,0.1509367267585719,0.1734354194407457,0.1063973063973064,0.3295480614819913,0.1634615384615385,0.0,0.9958791754378996,0.9964658698328238
2024-02-13,2024,2,13,Tuesday,96290.0,15.85,23.2,10.98,31.86,1.13,0.0,4.48,4.53,0.1756804524566985,0.1797603195739013,0.2245791245791246,0.2966276668960771,0.1173076923076923,0.0,0.9964253088135996,0.9962375411984276
2024-02-14,2024,2,14,Wednesday,119770.00000000004,15.63,25.35,8.25,34.46,1.45,0.0,4.19,4.29,0.1679038529515729,0.2513315579227696,0.1326599326599327,0.3264510208763478,0.1788461538461538,0.0,0.9961373475791396,0.995999285232101
2024-02-15,2024,2,15,Thursday,127050.0,17.58,25.94,9.1,32.75,1.01,0.0,4.48,4.51,0.2368328031106397,0.2709720372836218,0.1612794612794613,0.306836430373939,0.0942307692307692,0.0,0.9964253088135996,0.996217686534567
2024-02-16,2024,2,16,Friday,121250.0,19.2,27.05,11.41,27.57,1.05,0.0,5.0,5.1,0.2940968540120183,0.3079227696404792,0.239057239057239,0.2474191328286304,0.1019230769230769,0.0,0.9969416530960796,0.996803399118453
2024-02-17,2024,2,17,Saturday,126029.99999999996,19.32,29.02,11.05,23.67,1.42,0.0,5.26,5.41,0.2983386355602686,0.373501997336884,0.226936026936027,0.2026841018582243,0.173076923076923,0.0,0.9971998252373196,0.9971111464082912
2024-02-18,2024,2,18,Sunday,111990.0,20.61,30.07,11.72,19.88,1.75,0.0,5.0,5.43,0.3439377872039589,0.4084553928095871,0.2494949494949495,0.1592108281715989,0.2365384615384616,0.0,0.9969416530960796,0.997131001072152
