date,temp_avg_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,precip_mm,solar_rad_allsky_mj_m2,solar_rad_clrsky_mj_m2,temp_avg_c_norm,temp_max_c_norm,temp_min_c_norm,humidity_pct_norm,wind_speed_ms_norm,precip_mm_norm,solar_rad_allsky_mj_m2_norm,solar_rad_clrsky_mj_m2_norm
2023-08-21,30.58,35.32,26.53,71.27,0.91,0.75,4.4,6.25,0.6963591375044186,0.5832223701731023,0.7481481481481482,0.748680890112411,0.07500000000000002,0.007229612492770388,0.9963458712316796,0.997945042290434
2023-08-22,28.74,33.86,25.88,80.14,3.13,17.87,5.16,6.7,0.6313184870979144,0.5346205059920106,0.7262626262626263,0.8504244092681807,0.501923076923077,0.1722575669944091,0.9971005282599197,0.9983917722272962
2023-08-23,27.28,31.86,24.51,79.58,3.78,0.22,2.98,6.74,0.5797101449275363,0.4680426098535284,0.6801346801346801,0.8440009176416609,0.626923076923077,0.0021206863312126473,0.9949358541525994,0.9984314815550173
2023-08-24,27.16,31.95,23.32,75.57,3.7,0.01,4.0,6.57,0.575468363379286,0.4710386151797601,0.6400673400673401,0.7980041293874741,0.6115384615384617,9.639483323693851e-05,0.9959486833220795,0.9982627169122027
2023-08-25,27.27,32.25,22.92,75.73,3.4,0.0,3.99,5.47,0.5793566631318487,0.4810252996005324,0.6265993265993267,0.799839412709337,0.553846153846154,0.0,0.9959387536243396,0.9971707103998729
2023-08-26,27.29,32.14,23.66,73.43,3.27,0.0,5.02,5.6,0.5800636267232238,0.4773635153129161,0.6515151515151515,0.7734572149575591,0.528846153846154,0.0,0.9969615124915596,0.9972997657149665
2023-08-27,27.37,32.65,22.87,73.49,3.77,0.06,5.6,5.86,0.582891481088724,0.49434087882822886,0.624915824915825,0.7741454462032575,0.6250000000000002,0.000578368999421631,0.9975374349604798,0.9975578763451535
2023-08-28,27.63,33.19,23.28,72.22,3.72,0.01,6.16,6.34,0.5920820077765995,0.5123169107856189,0.6387205387205388,0.7595778848359716,0.6153846153846156,9.639483323693851e-05,0.9980934980339198,0.9980343882778064
2023-08-29,27.75,33.61,23.08,72.47,2.91,0.0,5.88,6.53,0.5963237893248498,0.5262982689747002,0.631986531986532,0.7624455150263821,0.4596153846153847,0.0,0.9978154664971998,0.9982230075844817
2023-08-30,28.72,34.38,23.17,68.38,2.42,0.65,6.22,6.51,0.6306115235065394,0.551930758988016,0.635016835016835,0.715531085111264,0.3653846153846154,0.006265664160401003,0.9981530762203598,0.9982031529206211
2023-08-31,29.12,35.35,23.32,64.66,2.59,0.0,6.2,6.68,0.6447507953340404,0.5842210386151796,0.6400673400673401,0.6728607478779536,0.3980769230769231,0.0,0.9981332168248798,0.9983719175634357
2023-09-01,29.56,35.6,24.02,62.59,2.5,0.0,6.14,6.64,0.6603039943442913,0.59254327563249,0.6636363636363636,0.6491167699013535,0.3807692307692308,0.0,0.9980736386384398,0.9983322082357146
2023-09-02,28.84,35.31,23.5,59.09,3.17,0.0,6.65,6.71,0.6348533050547897,0.5828894806924101,0.6461279461279461,0.6089699472356045,0.5096153846153847,0.0,0.9985800532231798,0.9984016995592265
2023-09-03,28.65,35.88,22.07,59.29,3.11,0.0,6.8,6.99,0.6281371509367267,0.6018641810918774,0.5979797979797981,0.6112640513879329,0.49807692307692314,0.0,0.9987289986892798,0.9986796648532741
2023-09-04,29.47,36.65,22.81,56.44,2.74,0.0,6.88,6.93,0.6571226581831034,0.6274966711051928,0.6228956228956228,0.5785730672172515,0.426923076923077,0.0,0.9988084362711998,0.9986201008616924
2023-09-05,30.15,38.15,23.06,56.35,2.79,2.86,6.52,6.72,0.6811594202898551,0.6774300932090545,0.6313131313131313,0.5775407203487039,0.4365384615384616,0.02756892230576441,0.9984509671525598,0.9984116268911568
2023-09-06,29.05,35.21,23.96,69.91,2.41,3.65,5.71,6.48,0.6422764227642276,0.579560585885486,0.6616161616161617,0.7330809818765771,0.36346153846153856,0.03518411413148255,0.9976466616356197,0.9981733709248303
2023-09-07,29.38,36.04,24.25,64.51,2.19,0.01,5.24,6.58,0.6539413220219158,0.6071904127829559,0.6713804713804714,0.6711401697637073,0.3211538461538462,9.639483323693851e-05,0.9971799658418397,0.998272644244133
2023-09-08,29.61,36.21,23.68,65.53,2.03,0.1,5.23,6.47,0.662071403322729,0.6128495339547269,0.6521885521885522,0.6828401009405827,0.2903846153846154,0.0009639483323693851,0.9971700361440997,0.9981634435929
2023-09-09,28.87,34.14,24.51,71.56,2.6,0.48,4.48,6.44,0.6359137504418523,0.5439414114513981,0.6801346801346801,0.7520073411332875,0.4000000000000001,0.004626951995373048,0.9964253088135996,0.9981336615971091
2023-09-10,29.49,36.21,24.05,71.4,2.3,1.03,5.37,6.62,0.6578296217744787,0.6128495339547269,0.6646464646464647,0.7501720578114247,0.3423076923076923,0.009928667823404666,0.9973090519124597,0.9983123535718541
2023-09-11,30.01,36.3,24.84,68.45,2.08,0.62,5.13,6.39,0.6762106751502298,0.6158455392809585,0.6912457912457912,0.716334021564579,0.30000000000000004,0.005976479660690187,0.9970707391666996,0.9980840249374578
2023-09-12,30.44,37.18,24.71,64.03,1.96,0.46,4.01,6.28,0.6914103923647933,0.6451398135818907,0.686868686868687,0.6656343197981188,0.27692307692307694,0.004434162328899171,0.9959586130198196,0.9979748242862249
2023-09-13,29.5,34.52,25.24,66.31,1.35,0.3,4.42,5.79,0.6581831035701661,0.5565912117177096,0.7047138047138046,0.6917871071346638,0.15961538461538466,0.002891844997108155,0.9963657306271596,0.9974883850216416
2023-09-14,30.16,36.47,25.45,67.01,1.7,9.83,4.65,5.81,0.6815129020855427,0.6215046604527295,0.7117845117845117,0.6998164716678137,0.22692307692307695,0.09475612107191055,0.9965941136751796,0.9975082396855022
2023-09-15,29.0,33.75,25.19,76.47,1.53,5.8,4.44,6.05,0.64050901378579,0.5309587217043941,0.7030303030303031,0.8083275980729525,0.19423076923076926,0.05590900327742433,0.9963855900226396,0.9977464956518286
2023-09-16,27.65,31.95,24.84,79.32,3.88,4.04,3.15,6.16,0.5927889713679745,0.4710386151797601,0.6912457912457912,0.8410185822436338,0.6461538461538463,0.03894351262772316,0.9951046590141795,0.9978556963030616
2023-09-17,26.52,29.48,24.82,84.53,5.12,7.76,2.0,6.18,0.5528455284552846,0.388814913448735,0.6905723905723906,0.9007799954117917,0.8846153846153848,0.07480239059186428,0.9939627437740794,0.9978755509669222
2023-09-18,25.71,29.24,22.63,84.08,5.55,3.89,2.11,6.3,0.5242135030045953,0.380825565912117,0.6168350168350168,0.8956182610690525,0.9673076923076925,0.037497590129169076,0.9940719704492195,0.9979946789500854
2023-09-19,27.91,32.88,23.44,75.2,3.09,0.67,4.55,6.18,0.6019794980558502,0.5019973368841544,0.6441077441077442,0.7937600367056664,0.4942307692307693,0.0064584538268748805,0.9964948166977796,0.9978755509669222
2023-09-20,29.16,34.58,24.22,70.75,1.67,0.08,5.54,6.18,0.6461647225167905,0.558588548601864,0.6703703703703704,0.7427162193163569,0.22115384615384615,0.0007711586658955081,0.9974778567740397,0.9978755509669222
2023-09-21,29.84,35.67,24.6,69.02,1.13,3.43,5.67,6.22,0.6702014846235419,0.5948735019973368,0.6831649831649832,0.7228722183987152,0.11730769230769232,0.033063427800269905,0.9976069428446597,0.9979152602946433
2023-09-22,29.46,34.79,25.7,73.94,1.9,8.03,4.3,5.98,0.656769176387416,0.5655792276964047,0.7202020202020202,0.7793071805459967,0.2653846153846154,0.07740505108926161,0.9962465742542796,0.9976770043283167
2023-09-23,29.88,35.36,24.86,69.75,1.39,5.89,5.02,5.92,0.6716154118062919,0.584553928095872,0.6919191919191919,0.7312456985547143,0.16730769230769232,0.056776556776556776,0.9969615124915596,0.9976174403367352
2023-09-24,29.41,34.84,24.17,69.08,1.43,7.17,4.64,5.99,0.6550017674089784,0.5672436750998668,0.6686868686868688,0.7235604496444138,0.175,0.06911509543088491,0.9965841839774396,0.997686931660247
2023-09-25,28.93,33.63,24.17,69.97,1.22,10.9,5.37,5.89,0.6380346412159773,0.5269640479360851,0.6686868686868688,0.7337692131222757,0.13461538461538464,0.10507036822826298,0.9973090519124597,0.9975876583409443
2023-09-26,29.04,35.33,23.71,67.03,1.02,0.62,5.18,6.01,0.6419229409685402,0.5835552596537947,0.6531986531986532,0.7000458820830465,0.09615384615384619,0.005976479660690187,0.9971203876553997,0.9977067863241076
2023-09-27,29.35,35.04,23.85,59.47,1.23,0.0,5.5,5.96,0.6528808766348534,0.5739014647137148,0.657912457912458,0.6133287451250287,0.13653846153846155,0.0,0.9974381379830797,0.9976571496644562
2023-09-28,27.65,35.83,20.42,49.42,1.59,0.0,6.01,6.02,0.5927889713679745,0.6001997336884153,0.5424242424242425,0.4980500114705208,0.20576923076923082,0.0,0.9979445525678198,0.9977167136560379
2023-09-29,28.31,35.73,20.33,39.68,1.02,0.0,5.96,6.22,0.6161187698833509,0.5968708388814912,0.5393939393939393,0.3863271392521221,0.09615384615384619,0.0,0.9978949040791197,0.9979152602946433
2023-09-30,27.88,36.47,19.91,43.7,1.47,0.0,6.13,6.22,0.6009190526687875,0.6215046604527295,0.5252525252525253,0.4324386327139253,0.1826923076923077,0.0,0.9980637089406997,0.9979152602946433
2023-10-01,27.25,36.09,19.67,46.74,1.68,0.0,5.81,6.2,0.5786496995404736,0.6088548601864181,0.5171717171717173,0.46730901582931866,0.22307692307692312,0.0,0.9977459586130197,0.9978954056307827
2023-10-02,27.66,35.93,19.86,44.2,1.21,0.0,5.84,6.12,0.5931424531636621,0.6035286284953394,0.5235690235690236,0.4381738930947466,0.13269230769230772,0.0,0.9977757477062397,0.9978159869753406
2023-10-03,26.7,35.75,19.5,43.16,1.38,0.0,5.92,6.17,0.55920820077766,0.597536617842876,0.5114478114478115,0.4262445515026382,0.1653846153846154,0.0,0.9978551852881598,0.9978656236349919
2023-10-04,26.82,36.46,21.03,35.39,1.67,0.0,5.96,6.34,0.5634499823259103,0.6211717709720372,0.562962962962963,0.3371186051846754,0.22115384615384615,0.0,0.9978949040791197,0.9980343882778064
2023-10-05,26.61,36.86,18.54,41.24,1.77,0.0,6.04,6.26,0.5560268646164722,0.6344873501997335,0.47912457912457906,0.4042211516402845,0.24038461538461542,0.0,0.9979743416610397,0.9979549696223643
2023-10-06,26.98,36.69,18.98,52.22,2.86,0.0,5.98,6.2,0.5691056910569106,0.6288282290279625,0.493939393939394,0.5301674696031199,0.45,0.0,0.9979147634745997,0.9978954056307827
2023-10-07,27.33,36.26,19.99,54.06,2.59,0.0,5.97,6.16,0.5814775539059738,0.6145139813581888,0.5279461279461279,0.5512732278045424,0.3980769230769231,0.0,0.9979048337768597,0.9978556963030616
2023-10-08,27.73,35.69,20.51,57.04,2.82,0.0,5.82,6.05,0.5956168257334747,0.5955392809587214,0.5454545454545455,0.5854553796742371,0.44230769230769235,0.0,0.9977558883107597,0.9977464956518286
2023-10-09,27.85,35.35,21.68,56.12,3.35,0.0,5.81,6.04,0.599858607281725,0.5842210386151796,0.5848484848484848,0.574902500573526,0.5442307692307694,0.0,0.9977459586130197,0.9977365683198984
2023-10-10,27.21,34.6,20.85,57.91,2.55,0.0,5.6,5.89,0.5772357723577236,0.5592543275632489,0.556902356902357,0.5954347327368662,0.39038461538461544,0.0,0.9975374349604798,0.9975876583409443
2023-10-11,27.33,35.61,20.63,50.0,1.94,0.0,5.76,5.92,0.5814775539059738,0.5928761651131822,0.5494949494949495,0.5047029135122734,0.2730769230769231,0.0,0.9976963101243197,0.9976174403367352
2023-10-12,28.18,35.64,21.23,41.78,0.98,0.0,5.78,5.87,0.6115235065394132,0.5938748335552595,0.5696969696969697,0.4104152328515715,0.08846153846153847,0.0,0.9977161695197997,0.9975678036770838
2023-10-13,28.79,36.49,21.47,47.63,1.63,0.0,5.65,5.77,0.633085896076352,0.6221704394141145,0.5777777777777777,0.4775177793071806,0.21346153846153848,0.0,0.9975870834491797,0.997468530357781
2023-10-14,27.56,34.71,21.29,46.55,1.85,0.0,5.18,5.49,0.5896076352067868,0.5629161118508654,0.5717171717171717,0.4651296168846066,0.2557692307692308,0.0,0.9971203876553997,0.9971905650637335
2023-10-15,27.21,34.31,21.31,50.21,2.73,0.0,4.82,5.17,0.5772357723577236,0.549600532623169,0.5723905723905723,0.5071117228722184,0.4250000000000001,0.0,0.9967629185367597,0.9968728904419648
2023-10-16,26.69,31.97,21.49,54.76,2.1,3.57,4.08,5.32,0.5588547189819725,0.47170439414114496,0.5784511784511784,0.5593025923376921,0.30384615384615393,0.03441295546558704,0.9960281209039996,0.9970218004209189
2023-10-17,24.48,29.47,20.28,66.46,1.58,0.81,3.93,5.08,0.48073524213503005,0.38848202396804243,0.5377104377104378,0.6935076852489102,0.2038461538461539,0.007807981492192019,0.9958791754378996,0.9967835444545924
2023-10-18,24.49,31.71,19.03,56.94,1.49,0.02,5.07,5.22,0.48108872393071755,0.46304926764314236,0.49562289562289563,0.5843083275980729,0.18653846153846154,0.00019278966647387702,0.9970111609802597,0.9969225271016162
2023-10-19,24.36,32.38,17.93,48.44,1.32,0.0,5.1,5.36,0.47649346058677977,0.48535286284953383,0.45858585858585854,0.48680890112411107,0.15384615384615385,0.0,0.9970409500734797,0.9970615097486399
2023-10-20,24.66,32.52,17.38,46.6,1.23,0.0,5.08,5.43,0.48709791445740547,0.49001331557922767,0.44006734006734005,0.4657031429226887,0.13653846153846155,0.0,0.9970210906779997,0.9971310010721519
2023-10-21,24.65,33.16,17.24,47.59,1.28,0.0,5.25,5.36,0.48674443266171785,0.5113182423435416,0.43535353535353527,0.4770589584767149,0.1461538461538462,0.0,0.9971898955395797,0.9970615097486399
2023-10-22,25.06,33.41,17.69,48.03,1.22,0.03,4.86,5.1,0.5012371862849063,0.519640479360852,0.4505050505050505,0.4821059876118376,0.13461538461538464,0.0002891844997108155,0.9968026373277197,0.996803399118453
2023-10-23,24.38,32.43,17.9,45.18,1.59,0.0,4.74,4.87,0.4772004241781548,0.48701731025299577,0.4575757575757575,0.4494150034411562,0.20576923076923082,0.0,0.9966834809548396,0.9965750704840567
2023-10-24,24.36,32.73,17.88,45.53,1.48,0.0,4.79,4.92,0.47649346058677977,0.4970039946737681,0.4569023569023569,0.4534296857077312,0.18461538461538463,0.0,0.9967331294435396,0.9966247071437081
2023-10-25,24.81,33.37,18.72,43.38,1.67,0.0,4.79,5.11,0.49240014139271826,0.5183089214380823,0.48518518518518516,0.4287680660701996,0.22115384615384615,0.0,0.9967331294435396,0.9968133264503832
2023-10-26,24.24,32.94,18.24,39.58,1.78,0.0,5.02,5.12,0.4722516790385295,0.5039946737683088,0.469023569023569,0.3851800871759578,0.24230769230769234,0.0,0.9969615124915596,0.9968232537823135
2023-10-27,25.2,33.8,19.28,33.1,1.48,0.0,5.21,5.29,0.5061859314245316,0.532623169107856,0.5040404040404041,0.3108511126405139,0.18461538461538463,0.0,0.9971501767486197,0.9969920184251281
2023-10-28,24.99,32.04,18.32,36.47,1.21,0.0,3.2,5.02,0.4987628137150937,0.47403462050599177,0.47171717171717176,0.34950676760724936,0.13269230769230772,0.0,0.9951543075028795,0.9967239804630108
2023-10-29,26.18,34.86,18.57,38.23,1.28,0.0,4.86,4.94,0.5408271474019088,0.5679094540612515,0.4801346801346802,0.36969488414774027,0.1461538461538462,0.0,0.9968026373277197,0.9966445618075687
2023-10-30,26.38,34.94,19.47,36.14,0.91,0.0,4.91,4.95,0.5478967833156593,0.5705725699067907,0.5104377104377105,0.3457214957559073,0.07500000000000002,0.0,0.9968522858164196,0.996654489139499
2023-10-31,25.46,33.53,19.48,41.72,1.22,0.0,4.34,4.63,0.5153764581124073,0.523635153129161,0.5107744107744108,0.4097270016058729,0.13461538461538464,0.0,0.9962862930452396,0.9963368145177303
2023-11-01,25.27,33.91,18.87,40.44,1.36,0.0,4.4,4.47,0.5086603039943443,0.5362849533954726,0.49023569023569025,0.3950447350309704,0.16153846153846158,0.0,0.9963458712316796,0.9961779772068459
2023-11-02,24.54,33.33,18.78,36.18,1.19,0.0,4.32,4.34,0.4828561329091552,0.5169773635153128,0.4872053872053873,0.34618031658637305,0.1288461538461539,0.0,0.9962664336497596,0.9960489218917524
2023-11-03,24.64,33.08,18.88,33.37,1.15,0.0,4.27,4.35,0.48639095086603046,0.5086551264980026,0.49057239057239055,0.3139481532461574,0.12115384615384615,0.0,0.9962167851610596,0.9960588492236827
2023-11-04,24.75,31.58,17.73,39.14,1.11,0.0,3.7,4.18,0.4902792506185931,0.45872170439414095,0.45185185185185184,0.3801330580408351,0.11346153846153852,0.0,0.9956507923898795,0.995890084580868
2023-11-05,25.8,33.01,20.17,34.55,1.16,0.0,4.06,4.11,0.527394839165783,0.5063249001331556,0.534006734006734,0.3274833677448956,0.1230769230769231,0.0,0.9960082615085196,0.9958205932573562
2023-11-06,24.79,32.81,18.13,38.66,1.29,0.0,3.85,3.94,0.49169317780134325,0.49966711051930757,0.46531986531986536,0.3746272080752466,0.1480769230769231,0.0,0.9957997378559795,0.9956518286145416
2023-11-07,24.96,32.85,19.73,39.49,1.43,0.0,4.07,4.13,0.49770236832803116,0.5009986684420771,0.5191919191919192,0.38414774030741,0.175,0.0,0.9960181912062596,0.9958404479212167
2023-11-08,25.1,32.47,19.29,34.81,1.83,0.0,3.91,4.04,0.5026511134676565,0.4883488681757655,0.5043771043771044,0.33046570314292273,0.25192307692307697,0.0,0.9958593160424196,0.9957511019338443
2023-11-09,25.76,32.42,21.05,36.03,1.24,0.08,3.53,3.78,0.525980911983033,0.48668442077230356,0.5636363636363637,0.3444597384721267,0.13846153846153847,0.0007711586658955081,0.9954819875282995,0.9954929913036573
2023-11-10,24.22,29.71,18.24,44.87,1.32,0.84,3.52,3.86,0.4715447154471545,0.3964713715046604,0.469023569023569,0.445859142005047,0.15384615384615385,0.008097165991902834,0.9954720578305596,0.9955724099590995
2023-11-11,20.53,28.78,14.02,54.76,1.98,0.24,4.37,4.6,0.3411099328384588,0.3655126498002662,0.3269360269360269,0.5593025923376921,0.2807692307692308,0.002313475997686524,0.9963160821384596,0.9963070325219394
2023-11-12,19.98,28.2,14.34,49.74,1.11,0.0,4.53,4.59,0.32166843407564516,0.3462050599201064,0.33771043771043774,0.5017205781142464,0.11346153846153852,0.0,0.9964749573022996,0.9962971051900091
2023-11-13,20.67,28.45,13.25,45.55,1.31,0.0,4.32,4.56,0.3460586779780842,0.3545272969374167,0.301010101010101,0.453659096122964,0.15192307692307694,0.0,0.9962664336497596,0.9962673231942184
2023-11-14,20.27,24.63,16.42,43.85,1.37,0.0,2.94,3.98,0.33191940615058324,0.227363515312916,0.40774410774410785,0.4341592108281716,0.1634615384615385,0.0,0.9948961353616395,0.9956915379422626
2023-11-15,19.26,27.6,13.48,38.79,1.29,0.0,3.58,3.58,0.2962177447861436,0.32623169107856187,0.3087542087542088,0.37611837577426016,0.1480769230769231,0.0,0.9955316360169996,0.9952944446650519
2023-11-16,18.67,26.58,12.39,38.91,1.18,0.0,3.48,3.59,0.2753623188405797,0.2922769640479359,0.2720538720538721,0.3774948382656572,0.12692307692307692,0.0,0.9954323390395995,0.9953043719969821
2023-11-17,19.23,26.43,12.78,42.51,1.23,0.0,3.25,3.32,0.295157299399081,0.28728362183754985,0.2851851851851852,0.41878871300757053,0.13653846153846155,0.0,0.9952039559915795,0.9950363340348648
2023-11-18,20.58,27.04,14.69,35.98,0.76,0.0,3.44,3.52,0.34287734181689633,0.30758988015978683,0.34949494949494947,0.3438862124340445,0.04615384615384617,0.0,0.9953926202486395,0.9952348806734702
2023-11-19,19.73,27.18,13.24,43.66,1.36,0.0,3.37,3.37,0.3128313891834571,0.31225033288948056,0.3006734006734007,0.4319798118834595,0.16153846153846158,0.0,0.9953231123644595,0.9950859706945162
2023-11-20,20.58,28.05,14.71,49.69,1.11,0.0,3.13,3.15,0.34287734181689633,0.34121171770972025,0.35016835016835024,0.5011470520761642,0.11346153846153852,0.0,0.9950847996186996,0.9948675693920502
2023-11-21,20.0,28.55,13.58,47.88,1.68,0.0,3.06,3.16,0.32237539766702017,0.3578561917443408,0.31212121212121213,0.4803854094975913,0.22307692307692312,0.0,0.9950152917345195,0.9948774967239805
2023-11-22,18.63,27.01,13.31,39.84,1.3,0.0,3.79,3.79,0.2739483916578296,0.30659121171770964,0.3030303030303031,0.3881624225739849,0.15000000000000002,0.0,0.9957401596695395,0.9955029186355875
2023-11-23,19.71,28.63,12.44,32.91,1.18,0.0,4.03,4.04,0.312124425592082,0.36051930758988004,0.2737373737373737,0.30867171369580176,0.12692307692307692,0.0,0.9959784724152996,0.9957511019338443
2023-11-24,19.25,27.58,12.89,36.9,1.21,0.0,3.67,3.73,0.295864262990456,0.3255659121171769,0.2888888888888889,0.35443909153475567,0.13269230769230772,0.0,0.9956210032966596,0.9954433546440059
2023-11-25,18.04,24.35,12.0,44.47,1.48,0.0,3.43,3.63,0.2530929657122658,0.21804260985352863,0.25892255892255894,0.44127093370039,0.18461538461538463,0.0,0.9953826905508996,0.9953440813247032
2023-11-26,18.3,25.3,13.8,43.68,2.55,0.16,2.33,3.34,0.26228349240014137,0.24966711051930757,0.31952861952861955,0.43220922229869235,0.39038461538461544,0.0015423173317910162,0.9942904237994994,0.9950561886987254
2023-11-27,16.67,22.38,12.7,59.84,2.02,2.54,2.22,3.47,0.20466595970307533,0.15246338215712374,0.28249158249158246,0.6175728378068365,0.2884615384615385,0.02448428764218238,0.9941811971243595,0.9951852440138189
2023-11-28,17.33,23.81,12.03,71.16,1.32,1.19,2.35,3.7,0.22799575821845164,0.20006657789613835,0.2599326599326599,0.7474191328286304,0.15384615384615385,0.01147098515519568,0.9943102831949795,0.9954135726482151
2023-11-29,18.67,25.03,13.31,62.76,1.26,0.12,3.18,3.76,0.2753623188405797,0.24067909454061243,0.3030303030303031,0.6510667584308327,0.14230769230769236,0.001156737998843262,0.9951344481073995,0.9954731366397968
2023-11-30,19.04,26.15,12.73,61.84,1.06,0.01,3.23,3.46,0.28844114528101794,0.2779627163781623,0.28350168350168353,0.6405138793301216,0.10384615384615388,9.639483323693851e-05,0.9951840965960995,0.9951753166818886
2023-12-01,18.9,26.31,12.72,68.69,1.53,0.01,3.04,3.27,0.28349240014139265,0.2832889480692409,0.28316498316498323,0.7190869465473732,0.19423076923076926,9.639483323693851e-05,0.9949954323390395,0.9949866973752135
2023-12-02,18.72,25.69,12.62,61.42,1.38,0.02,2.93,3.13,0.27712972781901724,0.2626498002663116,0.27979797979797977,0.6356962606102317,0.1653846153846154,0.00019278966647387702,0.9948862056638995,0.9948477147281897
2023-12-03,17.77,23.91,13.98,67.75,2.15,2.4,1.28,2.87,0.24354895722870273,0.20339547270306246,0.32558922558922565,0.7083046570314292,0.3134615384615385,0.02313475997686524,0.9932478055367994,0.9945896040980027
2023-12-04,18.12,25.62,13.0,57.86,1.59,0.02,2.19,2.96,0.25592082007776606,0.26031957390146465,0.2925925925925926,0.5948612066987841,0.20576923076923082,0.00019278966647387702,0.9941514080311394,0.9946789500853751
2023-12-05,16.27,24.24,9.52,40.39,1.27,0.0,3.54,3.7,0.19052668787557436,0.21438082556591198,0.17542087542087542,0.3944712089928883,0.14423076923076927,0.0,0.9954919172260396,0.9954135726482151
2023-12-06,16.72,24.59,9.8,47.87,1.54,0.0,3.74,3.74,0.20643336868151285,0.22603195739014637,0.18484848484848487,0.4802707042899747,0.19615384615384618,0.0,0.9956905111808395,0.9954532819759362
2023-12-07,17.35,25.72,10.5,46.95,1.18,0.0,3.54,3.55,0.22870272180982687,0.26364846870838865,0.20841750841750845,0.4697178251892637,0.12692307692307692,0.0,0.9954919172260396,0.9952646626692611
2023-12-08,18.53,26.16,12.6,44.56,1.01,0.0,3.12,3.13,0.2704135737009544,0.2782956058588548,0.2791245791245791,0.4423032805689379,0.09423076923076924,0.0,0.9950748699209595,0.9948477147281897
2023-12-09,18.3,26.21,12.88,36.64,1.18,0.0,3.42,3.43,0.26228349240014137,0.2799600532623169,0.2885521885521886,0.3514567561367286,0.12692307692307692,0.0,0.9953727608531595,0.9951455346860978
2023-12-10,17.14,26.21,10.88,34.22,1.34,0.0,4.03,4.04,0.22127960410038883,0.2799600532623169,0.22121212121212125,0.3236980958935536,0.15769230769230774,0.0,0.9959784724152996,0.9957511019338443
2023-12-11,17.24,25.87,10.04,30.71,1.32,0.0,4.01,4.06,0.22481442205726399,0.2686418109187749,0.1929292929292929,0.28343656802018813,0.15384615384615385,0.0,0.9959586130198196,0.9957709565977049
2023-12-12,16.88,25.77,8.14,36.33,1.17,0.0,3.98,4.04,0.21208907741251315,0.2653129161118508,0.128956228956229,0.3479008947006194,0.125,0.0,0.9959288239265995,0.9957511019338443
2023-12-13,17.95,26.19,11.69,30.49,0.69,0.0,4.07,4.09,0.24991162955107804,0.279294274300932,0.24848484848484848,0.28091305345262674,0.0326923076923077,0.0,0.9960181912062596,0.9958007385934956
2023-12-14,17.55,25.99,11.33,37.17,1.08,0.0,4.1,4.15,0.2357723577235773,0.2726364846870838,0.2363636363636364,0.3575361321403992,0.10769230769230774,0.0,0.9960479802994796,0.9958603025850773
2023-12-15,16.06,25.11,9.05,42.59,1.78,0.0,3.94,3.96,0.18310357016613643,0.24334221038615167,0.15959595959595962,0.419706354668502,0.24230769230769234,0.0,0.9958891051356396,0.9956716832784022
2023-12-16,16.7,24.9,9.38,41.62,0.99,0.0,3.76,3.78,0.20572640509013784,0.23635153129161102,0.17070707070707075,0.4085799495297086,0.09038461538461541,0.0,0.9957103705763195,0.9954929913036573
2023-12-17,16.57,25.54,9.55,40.81,1.21,0.0,3.89,3.96,0.20113114174620006,0.2576564580559253,0.1764309764309765,0.3992888277127782,0.13269230769230772,0.0,0.9958394566469395,0.9956716832784022
2023-12-18,15.36,24.3,8.76,37.49,1.94,0.0,3.98,4.02,0.15835984446800988,0.21637816245006647,0.14983164983164987,0.3612066987841248,0.2730769230769231,0.0,0.9959288239265995,0.9957312472699837
2023-12-19,14.94,24.69,7.6,34.17,1.61,0.0,4.32,4.37,0.1435136090491339,0.22936085219707059,0.1107744107744108,0.3231245698554715,0.20961538461538465,0.0,0.9962664336497596,0.9960787038875433
2023-12-20,15.94,23.39,9.34,27.38,1.03,0.0,3.01,4.31,0.17886178861788615,0.18608521970705716,0.16936026936026938,0.24523973388391834,0.0980769230769231,0.0,0.9949656432458195,0.9960191398959616
2023-12-21,16.36,24.99,9.8,25.75,1.26,0.0,3.6,4.21,0.19370802403676202,0.2393475366178427,0.18484848484848487,0.22654278504244096,0.14230769230769236,0.0,0.9955514954124796,0.9959198665766589
2023-12-22,17.17,26.21,9.55,22.82,1.33,0.0,3.98,4.2,0.22234004948745145,0.2799600532623169,0.1764309764309765,0.19293415921082818,0.15576923076923083,0.0,0.9959288239265995,0.9959099392447286
2023-12-23,16.34,25.77,10.0,32.38,1.57,0.0,3.83,3.89,0.193001060445387,0.2653129161118508,0.19158249158249163,0.3025923376921313,0.20192307692307698,0.0,0.9957798784604995,0.9956021919548902
2023-12-24,15.54,24.83,8.48,45.52,1.6,0.0,3.0,3.19,0.1647225167903853,0.2340213049267642,0.14040404040404042,0.4533149805001147,0.20769230769230773,0.0,0.9949557135480795,0.9949072787197714
2023-12-25,17.97,26.86,11.73,40.22,0.7,0.0,2.92,3.17,0.25061859314245316,0.3015978695073235,0.24983164983164985,0.39252122046340904,0.03461538461538462,0.0,0.9948762759661595,0.9948874240559108
2023-12-26,17.94,26.58,11.8,36.12,1.1,0.0,3.31,3.41,0.24955814775539065,0.2922769640479359,0.25218855218855224,0.34549208534067444,0.11153846153846157,0.0,0.9952635341780195,0.9951256800222372
