date,year,month,day,solar_mwh,temp_avg_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,precip_mm,solar_rad_allsky_mj_m2,solar_rad_clrsky_mj_m2,temp_avg_c_norm,temp_max_c_norm,temp_min_c_norm,humidity_pct_norm,wind_speed_ms_norm,precip_mm_norm,solar_rad_allsky_mj_m2_norm,solar_rad_clrsky_mj_m2_norm,cloudiness_index,solar_mwh_lag1,solar_mwh_lag7,solar_mwh_rollmean7,temp_avg_c_lag1,temp_avg_c_lag7,temp_avg_c_rollmean7,humidity_pct_lag1,humidity_pct_lag7,humidity_pct_rollmean7,wind_speed_ms_lag1,wind_speed_ms_lag7,wind_speed_ms_rollmean7,solar_rad_allsky_mj_m2_lag1,solar_rad_allsky_mj_m2_lag7,solar_rad_allsky_mj_m2_rollmean7,day_of_week_num,dow_Friday,dow_Monday,dow_Saturday,dow_Sunday,dow_Thursday,dow_Tuesday,dow_Wednesday,month_sin,month_cos,dayofweek_sin,dayofweek_cos,precip_cumsum3,precip_cumsum7,temp_humidity_interaction,wind_radiation_interaction
2023-09-08,2023,9,8,116009.99999999996,29.61,36.21,23.68,65.53,2.03,0.1,5.23,6.47,0.662071403322729,0.6128495339547269,0.6521885521885522,0.6828401009405827,0.2903846153846154,0.0009639483323693,0.9971700361440996,0.9981634435929,1.239999999999999,117860.0,122170.0,121188.5714285714,29.38,29.56,29.307142857142857,64.51,62.59,61.58857142857143,2.19,2.5,2.6342857142857143,5.24,6.14,6.147142857142856,4,True,False,False,False,False,False,False,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,3.76,6.62,1940.3433,10.6169
2023-09-09,2023,9,9,116820.0,28.87,34.14,24.51,71.56,2.6,0.48,4.48,6.44,0.6359137504418523,0.5439414114513981,0.6801346801346801,0.7520073411332875,0.4000000000000001,0.004626951995373,0.9964253088135996,0.9981336615971091,1.96,116009.99999999996,124270.0,120124.2857142857,29.61,28.84,29.31142857142857,65.53,59.09,63.370000000000005,2.03,3.17,2.552857142857143,5.23,6.65,5.837142857142857,5,False,False,True,False,False,False,False,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.59,7.1,2065.9372000000003,11.648000000000001
2023-09-10,2023,9,10,114800.0,29.49,36.21,24.05,71.4,2.3,1.03,5.37,6.62,0.6578296217744787,0.6128495339547269,0.6646464646464647,0.7501720578114247,0.3423076923076923,0.0099286678234046,0.9973090519124596,0.998312353571854,1.25,116820.0,125699.99999999996,118567.14285714286,28.87,28.65,29.43142857142857,71.56,59.29,65.1,2.6,3.11,2.4371428571428573,4.48,6.8,5.632857142857143,6,False,False,False,True,False,False,False,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.6099999999999999,8.129999999999999,2105.5860000000002,12.350999999999999
2023-09-11,2023,9,11,116440.0,30.01,36.3,24.84,68.45,2.08,0.62,5.13,6.39,0.6762106751502298,0.6158455392809585,0.6912457912457912,0.716334021564579,0.3,0.0059764796606901,0.9970707391666996,0.9980840249374578,1.2599999999999998,114800.0,123480.0,117561.42857142857,29.49,29.47,29.50857142857143,71.4,56.44,66.8157142857143,2.3,2.74,2.3428571428571425,5.37,6.88,5.382857142857143,0,False,True,False,False,False,False,False,-1.0,-1.8369701987210297e-16,0.0,1.0,2.13,8.75,2054.1845000000003,10.6704
2023-09-12,2023,9,12,115639.99999999996,30.44,37.18,24.71,64.03,1.96,0.46,4.01,6.28,0.6914103923647933,0.6451398135818907,0.686868686868687,0.6656343197981188,0.2769230769230769,0.0044341623288991,0.9959586130198196,0.9979748242862247,2.2700000000000005,116440.0,122050.0,116645.71428571429,30.01,30.15,29.550000000000004,68.45,56.35,67.91285714285713,2.08,2.79,2.224285714285714,5.13,6.52,5.024285714285715,1,False,False,False,False,False,True,False,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,2.11,6.3500000000000005,1949.0732,7.8595999999999995
2023-09-13,2023,9,13,111490.0,29.5,34.52,25.24,66.31,1.35,0.3,4.42,5.79,0.6581831035701661,0.5565912117177096,0.7047138047138046,0.6917871071346638,0.1596153846153846,0.0028918449971081,0.9963657306271596,0.9974883850216416,1.37,115639.99999999996,118950.0,115580.0,30.44,29.05,29.61428571428572,64.03,69.91,67.39857142857143,1.96,2.41,2.072857142857143,4.01,5.71,4.840000000000001,2,False,False,False,False,False,False,True,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.3800000000000003,3.0,1956.145,5.9670000000000005
2023-09-14,2023,9,14,91110.0,30.16,36.47,25.45,67.01,1.7,9.83,4.65,5.81,0.6815129020855427,0.6215046604527295,0.7117845117845117,0.6998164716678137,0.2269230769230769,0.0947561210719105,0.9965941136751796,0.9975082396855022,1.1599999999999993,111490.0,117860.0,111758.57142857143,29.5,29.38,29.72571428571429,66.31,64.51,67.75571428571429,1.35,2.19,2.0028571428571427,4.42,5.24,4.755714285714285,3,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,10.59,12.82,2021.0216000000003,7.905
2023-09-15,2023,9,15,92080.0,29.0,33.75,25.19,76.47,1.53,5.8,4.44,6.05,0.64050901378579,0.5309587217043941,0.7030303030303031,0.8083275980729525,0.1942307692307692,0.0559090032774243,0.9963855900226396,0.9977464956518286,1.6099999999999994,91110.0,116009.99999999996,108340.0,30.16,29.61,29.638571428571428,67.01,65.53,69.31857142857143,1.7,2.03,1.9314285714285715,4.65,5.23,4.642857142857143,4,True,False,False,False,False,False,False,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,15.93,18.52,2217.63,6.793200000000001
2023-09-16,2023,9,16,105960.0,27.65,31.95,24.84,79.32,3.88,4.04,3.15,6.16,0.5927889713679745,0.4710386151797601,0.6912457912457912,0.8410185822436338,0.6461538461538463,0.0389435126277231,0.9951046590141795,0.9978556963030616,3.01,92080.0,116820.0,106788.57142857143,29.0,28.87,29.464285714285715,76.47,71.56,70.42714285714285,1.53,2.6,2.1142857142857143,4.44,4.48,4.452857142857143,5,False,False,True,False,False,False,False,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,19.67,22.08,2193.198,12.222
2023-09-17,2023,9,17,92920.0,26.52,29.48,24.82,84.53,5.12,7.76,2.0,6.18,0.5528455284552846,0.388814913448735,0.6905723905723906,0.9007799954117915,0.8846153846153848,0.0748023905918642,0.9939627437740794,0.9978755509669222,4.18,105960.0,114800.0,103662.85714285714,27.65,29.49,29.04,79.32,71.4,72.30285714285715,3.88,2.3,2.5171428571428573,3.15,5.37,3.971428571428571,6,False,False,False,True,False,False,False,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,17.6,28.81,2241.7356,10.24
2023-09-18,2023,9,18,56239.99999999998,25.71,29.24,22.63,84.08,5.55,3.89,2.11,6.3,0.5242135030045953,0.380825565912117,0.6168350168350168,0.8956182610690525,0.9673076923076924,0.037497590129169,0.9940719704492196,0.9979946789500854,4.19,92920.0,116440.0,95062.85714285713,26.52,30.01,28.425714285714285,84.53,68.45,74.53571428571429,5.12,2.08,3.012857142857143,2.0,5.13,3.54,0,False,True,False,False,False,False,False,-1.0,-1.8369701987210297e-16,0.0,1.0,15.69,32.08,2161.6968,11.7105
2023-09-19,2023,9,19,74050.00000000001,27.91,32.88,23.44,75.2,3.09,0.67,4.55,6.18,0.6019794980558502,0.5019973368841544,0.6441077441077442,0.7937600367056664,0.4942307692307693,0.0064584538268748,0.9964948166977796,0.9978755509669222,1.63,56239.99999999998,115639.99999999996,89121.42857142857,25.71,30.44,28.064285714285717,84.08,64.03,76.13142857142857,5.55,1.96,3.174285714285714,2.11,4.01,3.617142857142857,1,False,False,False,False,False,True,False,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,12.32,32.29,2098.832,14.059499999999998
2023-09-20,2023,9,20,99740.0,29.16,34.58,24.22,70.75,1.67,0.08,5.54,6.18,0.6461647225167905,0.558588548601864,0.6703703703703704,0.7427162193163569,0.2211538461538461,0.0007711586658955,0.9974778567740396,0.9978755509669222,0.6399999999999997,74050.00000000001,111490.0,87442.85714285714,27.91,29.5,28.015714285714285,75.2,66.31,76.76571428571428,3.09,1.35,3.22,4.55,4.42,3.7771428571428567,2,False,False,False,False,False,False,True,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,4.640000000000001,32.07,2063.07,9.2518
2023-09-21,2023,9,21,112000.00000000004,29.84,35.67,24.6,69.02,1.13,3.43,5.67,6.22,0.6702014846235419,0.5948735019973368,0.6831649831649832,0.7228722183987152,0.1173076923076923,0.0330634278002699,0.9976069428446596,0.9979152602946432,0.5499999999999998,99740.0,91110.0,90427.14285714286,29.16,30.16,27.97,70.75,67.01,77.05285714285715,1.67,1.7,3.1385714285714283,5.54,4.65,3.922857142857143,3,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,4.18,25.67,2059.5568,6.407099999999999
2023-09-22,2023,9,22,116520.0,29.46,34.79,25.7,73.94,1.9,8.03,4.3,5.98,0.656769176387416,0.5655792276964047,0.7202020202020202,0.7793071805459967,0.2653846153846154,0.0774050510892616,0.9962465742542796,0.9976770043283169,1.6800000000000006,112000.00000000004,92080.0,93918.57142857143,29.84,29.0,28.035714285714285,69.02,76.47,76.69142857142856,1.13,1.53,3.1914285714285717,5.67,4.44,3.902857142857143,4,True,False,False,False,False,False,False,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,11.54,27.9,2178.2724,8.17
2023-09-23,2023,9,23,113910.00000000004,29.88,35.36,24.86,69.75,1.39,5.89,5.02,5.92,0.6716154118062919,0.584553928095872,0.6919191919191919,0.7312456985547143,0.1673076923076923,0.0567765567765567,0.9969615124915596,0.9976174403367352,0.9000000000000004,116520.0,105960.0,95054.28571428572,29.46,27.65,28.35428571428572,73.94,79.32,75.32428571428571,1.9,3.88,2.835714285714286,4.3,3.15,4.17,5,False,False,True,False,False,False,False,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,17.349999999999998,29.75,2084.13,6.977799999999999
2023-09-24,2023,9,24,108930.0,29.41,34.84,24.17,69.08,1.43,7.17,4.64,5.99,0.6550017674089784,0.5672436750998668,0.6686868686868688,0.7235604496444138,0.175,0.0691150954308849,0.9965841839774396,0.997686931660247,1.3500000000000003,113910.00000000004,92920.0,97341.4285714286,29.88,26.52,28.767142857142854,69.75,84.53,73.11714285714285,1.39,5.12,2.3085714285714287,5.02,2.0,4.547142857142857,6,False,False,False,True,False,False,False,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,21.09,29.16,2031.6427999999999,6.635199999999999
2023-09-25,2023,9,25,115350.0,28.93,33.63,24.17,69.97,1.22,10.9,5.37,5.89,0.6380346412159773,0.5269640479360851,0.6686868686868688,0.7337692131222757,0.1346153846153846,0.1050703682282629,0.9973090519124596,0.9975876583409444,0.5199999999999996,108930.0,56239.99999999998,105785.7142857143,29.41,25.71,29.22714285714286,69.08,84.08,71.10142857142857,1.43,5.55,1.69,4.64,2.11,5.012857142857143,0,False,True,False,False,False,False,False,-1.0,-1.8369701987210297e-16,0.0,1.0,23.96,36.17,2024.2321,6.5514
2023-09-26,2023,9,26,106250.00000000006,29.04,35.33,23.71,67.03,1.02,0.62,5.18,6.01,0.6419229409685402,0.5835552596537947,0.6531986531986532,0.7000458820830465,0.0961538461538461,0.0059764796606901,0.9971203876553996,0.9977067863241076,0.8300000000000001,115350.0,74050.00000000001,110385.7142857143,28.93,27.91,29.388571428571428,69.97,75.2,69.9342857142857,1.22,3.09,1.3942857142857144,5.37,4.55,5.102857142857142,1,False,False,False,False,False,True,False,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,18.689999999999998,36.12,1946.5511999999999,5.2836
2023-09-27,2023,9,27,101330.0,29.35,35.04,23.85,59.47,1.23,0.0,5.5,5.96,0.6528808766348534,0.5739014647137148,0.657912457912458,0.6133287451250287,0.1365384615384615,0.0,0.9974381379830796,0.9976571496644562,0.4599999999999999,106250.00000000006,99740.0,110612.85714285716,29.04,29.16,29.415714285714284,67.03,70.75,68.32285714285715,1.02,1.67,1.3314285714285714,5.18,5.54,5.097142857142857,2,False,False,False,False,False,False,True,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,11.52,36.04,1745.4445,6.765
2023-09-28,2023,9,28,111669.99999999996,27.65,35.83,20.42,49.42,1.59,0.0,6.01,6.02,0.5927889713679745,0.6001997336884153,0.5424242424242425,0.4980500114705208,0.2057692307692308,0.0,0.9979445525678198,0.997716713656038,0.0099999999999997,101330.0,112000.00000000004,110565.7142857143,29.35,29.84,29.102857142857143,59.47,69.02,65.52285714285713,1.23,1.13,1.3971428571428572,5.5,5.67,5.145714285714285,3,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.6199999999999982,32.61,1366.463,9.5559
2023-09-29,2023,9,29,114550.0,28.31,35.73,20.33,39.68,1.02,0.0,5.96,6.22,0.6161187698833509,0.5968708388814912,0.5393939393939393,0.3863271392521221,0.0961538461538461,0.0,0.9978949040791196,0.9979152602946432,0.2599999999999998,111669.99999999996,116520.0,110284.28571428572,27.65,29.46,28.93857142857143,49.42,73.94,60.62857142857143,1.59,1.9,1.2714285714285716,6.01,4.3,5.382857142857143,4,True,False,False,False,False,False,False,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,24.58,1123.3408,6.0792
2023-09-30,2023,9,30,110650.0,27.88,36.47,19.91,43.7,1.47,0.0,6.13,6.22,0.6009190526687875,0.6215046604527295,0.5252525252525253,0.4324386327139253,0.1826923076923077,0.0,0.9980637089406996,0.9979152602946432,0.0899999999999998,114550.0,113910.00000000004,109818.57142857143,28.31,29.88,28.65285714285714,39.68,69.75,56.90714285714286,1.02,1.39,1.282857142857143,5.96,5.02,5.541428571428571,5,False,False,True,False,False,False,False,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0,18.69,1218.356,9.011099999999999
2023-10-01,2023,10,1,100330.0,27.25,36.09,19.67,46.74,1.68,0.0,5.81,6.2,0.5786496995404736,0.6088548601864181,0.5171717171717173,0.4673090158293186,0.2230769230769231,0.0,0.9977459586130196,0.9978954056307828,0.3900000000000005,110650.0,108930.0,108590.0,27.88,29.41,28.344285714285714,43.7,69.08,53.71571428571429,1.47,1.43,1.3185714285714287,6.13,4.64,5.708571428571429,6,False,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,11.519999999999998,1273.665,9.7608
2023-10-02,2023,10,2,113399.99999999996,27.66,35.93,19.86,44.2,1.21,0.0,5.84,6.12,0.5931424531636621,0.6035286284953394,0.5235690235690236,0.4381738930947466,0.1326923076923077,0.0,0.9977757477062396,0.9978159869753406,0.2800000000000002,100330.0,115350.0,108311.42857142857,27.25,28.93,28.162857142857145,46.74,69.97,50.03428571428572,1.68,1.22,1.317142857142857,5.81,5.37,5.775714285714285,0,False,True,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.62,1222.5720000000001,7.0664
2023-10-03,2023,10,3,120099.99999999996,26.7,35.75,19.5,43.16,1.38,0.0,5.92,6.17,0.55920820077766,0.597536617842876,0.5114478114478115,0.4262445515026382,0.1653846153846154,0.0,0.9978551852881598,0.997865623634992,0.25,113399.99999999996,106250.00000000006,110289.99999999999,27.66,29.04,27.82857142857143,44.2,67.03,46.62428571428571,1.21,1.02,1.3685714285714283,5.84,5.18,5.881428571428571,1,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,0.0,1152.3719999999998,8.169599999999999
2023-10-04,2023,10,4,117010.0,26.82,36.46,21.03,35.39,1.67,0.0,5.96,6.34,0.5634499823259103,0.6211717709720372,0.562962962962963,0.3371186051846754,0.2211538461538461,0.0,0.9978949040791196,0.9980343882778064,0.3799999999999999,120099.99999999996,101330.0,112529.99999999999,26.7,29.35,27.467142857142857,43.16,59.47,43.18428571428571,1.38,1.23,1.4314285714285713,5.92,5.5,5.947142857142857,2,False,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,0.0,949.1598,9.953199999999999
2023-10-05,2023,10,5,117820.0,26.61,36.86,18.54,41.24,1.77,0.0,6.04,6.26,0.5560268646164722,0.6344873501997335,0.479124579124579,0.4042211516402845,0.2403846153846154,0.0,0.9979743416610396,0.9979549696223644,0.2199999999999997,117010.0,111669.99999999996,113408.5714285714,26.82,27.65,27.318571428571428,35.39,49.42,42.01571428571429,1.67,1.59,1.457142857142857,5.96,6.01,5.951428571428571,3,False,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,0.0,1097.3964,10.6908
2023-10-06,2023,10,6,115870.0,26.98,36.69,18.98,52.22,2.86,0.0,5.98,6.2,0.5691056910569106,0.6288282290279625,0.493939393939394,0.5301674696031199,0.45,0.0,0.9979147634745996,0.9978954056307828,0.2199999999999997,117820.0,114550.0,113597.14285714284,26.61,28.31,27.12857142857143,41.24,39.68,43.80714285714286,1.77,1.02,1.72,6.04,5.96,5.954285714285715,4,True,False,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,0.0,1408.8956,17.102800000000002
2023-10-07,2023,10,7,114900.0,27.33,36.26,19.99,54.06,2.59,0.0,5.97,6.16,0.5814775539059738,0.6145139813581888,0.5279461279461279,0.5512732278045424,0.3980769230769231,0.0,0.9979048337768596,0.9978556963030616,0.1900000000000004,115870.0,110650.0,114204.2857142857,26.98,27.88,27.05,52.22,43.7,45.28714285714285,2.86,1.47,1.88,5.98,6.13,5.931428571428572,5,False,False,True,False,False,False,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,0.0,1477.4597999999999,15.462299999999999
2023-10-08,2023,10,8,111769.99999999996,27.73,35.69,20.51,57.04,2.82,0.0,5.82,6.05,0.5956168257334747,0.5955392809587214,0.5454545454545455,0.5854553796742371,0.4423076923076923,0.0,0.9977558883107596,0.9977464956518286,0.2299999999999995,114900.0,100330.0,115838.5714285714,27.33,27.25,27.118571428571425,54.06,46.74,46.75857142857143,2.59,1.68,2.0428571428571427,5.97,5.81,5.932857142857143,6,False,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,0.0,1581.7192,16.412399999999998
2023-10-09,2023,10,9,111540.00000000004,27.85,35.35,21.68,56.12,3.35,0.0,5.81,6.04,0.599858607281725,0.5842210386151796,0.5848484848484848,0.574902500573526,0.5442307692307694,0.0,0.9977459586130196,0.9977365683198984,0.2300000000000004,111769.99999999996,113399.99999999996,115572.85714285714,27.73,27.66,27.145714285714288,57.04,44.2,48.46142857142858,2.82,1.21,2.3485714285714288,5.82,5.84,5.928571428571429,0,False,True,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,1562.942,19.4635
2023-10-10,2023,10,10,111830.00000000004,27.21,34.6,20.85,57.91,2.55,0.0,5.6,5.89,0.5772357723577236,0.5592543275632489,0.556902356902357,0.5954347327368662,0.3903846153846154,0.0,0.9975374349604798,0.9975876583409444,0.29,111540.00000000004,120099.99999999996,114391.42857142857,27.85,26.7,27.218571428571423,56.12,43.16,50.568571428571424,3.35,1.38,2.5157142857142856,5.81,5.92,5.882857142857143,1,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,0.0,1575.7311,14.279999999999998
2023-10-11,2023,10,11,109180.0,27.33,35.61,20.63,50.0,1.94,0.0,5.76,5.92,0.5814775539059738,0.5928761651131822,0.5494949494949495,0.5047029135122734,0.2730769230769231,0.0,0.9976963101243196,0.9976174403367352,0.1600000000000001,111830.00000000004,117010.0,113272.85714285714,27.21,26.82,27.29142857142857,57.91,35.39,52.65571428571428,2.55,1.67,2.5542857142857143,5.6,5.96,5.854285714285715,2,False,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,0.0,1366.5,11.174399999999999
2023-10-12,2023,10,12,107900.0,28.18,35.64,21.23,41.78,0.98,0.0,5.78,5.87,0.6115235065394132,0.5938748335552595,0.5696969696969697,0.4104152328515715,0.0884615384615384,0.0,0.9977161695197996,0.9975678036770838,0.0899999999999998,109180.0,117820.0,111855.71428571429,27.33,26.61,27.51571428571429,50.0,41.24,52.73285714285714,1.94,1.77,2.4414285714285717,5.76,6.04,5.817142857142857,3,False,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,0.0,1177.3604,5.6644000000000005
2023-10-13,2023,10,13,111750.0,28.79,36.49,21.47,47.63,1.63,0.0,5.65,5.77,0.633085896076352,0.6221704394141145,0.5777777777777777,0.4775177793071806,0.2134615384615384,0.0,0.9975870834491796,0.997468530357781,0.1199999999999992,107900.0,115870.0,111267.14285714286,28.18,26.98,27.774285714285718,41.78,52.22,52.07714285714286,0.98,2.86,2.2657142857142856,5.78,5.98,5.7700000000000005,4,True,False,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,0.0,1371.2677,9.2095
2023-10-14,2023,10,14,109140.0,27.56,34.71,21.29,46.55,1.85,0.0,5.18,5.49,0.5896076352067868,0.5629161118508654,0.5717171717171717,0.4651296168846066,0.2557692307692308,0.0,0.9971203876553996,0.9971905650637336,0.3100000000000005,111750.0,114900.0,110444.28571428571,28.79,27.33,27.807142857142857,47.63,54.06,51.00428571428572,1.63,2.59,2.16,5.65,5.97,5.6571428571428575,5,False,False,True,False,False,False,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,0.0,1282.918,9.583
2023-10-15,2023,10,15,103460.0,27.21,34.31,21.31,50.21,2.73,0.0,4.82,5.17,0.5772357723577236,0.549600532623169,0.5723905723905723,0.5071117228722184,0.4250000000000001,0.0,0.9967629185367596,0.9968728904419648,0.3499999999999996,109140.0,111769.99999999996,109257.14285714286,27.56,27.73,27.732857142857146,46.55,57.04,50.02857142857143,1.85,2.82,2.147142857142857,5.18,5.82,5.514285714285714,6,False,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,0.0,1366.2141000000001,13.1586
2023-10-16,2023,10,16,66679.99999999999,26.69,31.97,21.49,54.76,2.1,3.57,4.08,5.32,0.5588547189819725,0.4717043941411449,0.5784511784511784,0.5593025923376921,0.3038461538461539,0.034412955465587,0.9960281209039996,0.9970218004209188,1.2400000000000002,103460.0,111540.00000000004,102848.57142857143,27.21,27.85,27.56714285714286,50.21,56.12,49.83428571428571,2.73,3.35,1.9685714285714289,4.82,5.81,5.267142857142858,0,False,True,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0,3.569999999999998,3.57,1461.5444,8.568000000000001
2023-10-17,2023,10,17,82819.99999999999,24.48,29.47,20.28,66.46,1.58,0.81,3.93,5.08,0.48073524213503,0.3884820239680424,0.5377104377104378,0.6935076852489102,0.2038461538461539,0.007807981492192,0.9958791754378996,0.9967835444545924,1.15,66679.99999999999,111830.00000000004,98704.28571428571,26.69,27.21,27.17714285714285,54.76,57.91,51.05571428571428,2.1,2.55,1.83,4.08,5.6,5.028571428571429,1,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,4.379999999999998,4.38,1626.9407999999999,6.2094000000000005
2023-10-18,2023,10,18,109369.99999999996,24.49,31.71,19.03,56.94,1.49,0.02,5.07,5.22,0.4810887239307175,0.4630492676431423,0.4956228956228956,0.5843083275980729,0.1865384615384615,0.0001927896664738,0.9970111609802595,0.9969225271016162,0.1499999999999994,82819.99999999999,109180.0,98731.42857142857,24.48,27.33,26.77142857142857,66.46,50.0,52.04714285714287,1.58,1.94,1.7657142857142856,3.93,5.76,4.930000000000001,2,False,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,4.399999999999998,4.3999999999999995,1394.4605999999999,7.5543000000000005
2023-10-19,2023,10,19,105120.0,24.36,32.38,17.93,48.44,1.32,0.0,5.1,5.36,0.4764934605867797,0.4853528628495338,0.4585858585858585,0.486808901124111,0.1538461538461538,0.0,0.9970409500734796,0.99706150974864,0.2600000000000007,109369.99999999996,107900.0,98334.28571428571,24.49,28.18,26.22571428571428,56.94,41.78,52.99857142857143,1.49,0.98,1.8142857142857145,5.07,5.78,4.832857142857143,3,False,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8299999999999983,4.3999999999999995,1179.9984,6.732
2023-10-20,2023,10,20,103750.0,24.66,32.52,17.38,46.6,1.23,0.0,5.08,5.43,0.4870979144574054,0.4900133155792276,0.44006734006734,0.4657031429226887,0.1365384615384615,0.0,0.9970210906779996,0.997131001072152,0.3499999999999996,105120.0,111750.0,97191.42857142857,24.36,28.79,25.635714285714283,48.44,47.63,52.85142857142857,1.32,1.63,1.7571428571428571,5.1,5.65,4.751428571428572,4,True,False,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.019999999999998224,4.3999999999999995,1149.156,6.2484
2023-10-21,2023,10,21,98600.00000000004,24.65,33.16,17.24,47.59,1.28,0.0,5.25,5.36,0.4867444326617178,0.5113182423435416,0.4353535353535352,0.4770589584767149,0.1461538461538462,0.0,0.9971898955395796,0.99706150974864,0.1100000000000003,103750.0,109140.0,95685.71428571429,24.66,27.56,25.22,46.6,46.55,53.0,1.23,1.85,1.6757142857142855,5.08,5.18,4.761428571428572,5,False,False,True,False,False,False,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,4.3999999999999995,1173.0935,6.72
2023-10-22,2023,10,22,93370.0,25.06,33.41,17.69,48.03,1.22,0.03,4.86,5.1,0.5012371862849063,0.519640479360852,0.4505050505050505,0.4821059876118376,0.1346153846153846,0.0002891844997108,0.9968026373277196,0.996803399118453,0.2399999999999993,98600.00000000004,103460.0,94244.28571428571,24.65,27.21,24.912857142857145,47.59,50.21,52.68857142857143,1.28,2.73,1.4600000000000002,5.25,4.82,4.767142857142858,6,False,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.029999999999998223,4.43,1203.6317999999999,5.929200000000001
2023-10-23,2023,10,23,102940.0,24.38,32.43,17.9,45.18,1.59,0.0,4.74,4.87,0.4772004241781548,0.4870173102529957,0.4575757575757575,0.4494150034411562,0.2057692307692308,0.0,0.9966834809548396,0.9965750704840568,0.1299999999999999,93370.0,66679.99999999999,99424.28571428571,25.06,26.69,24.58285714285714,48.03,54.76,51.32,1.22,2.1,1.3871428571428572,4.86,4.08,4.861428571428571,0,False,True,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.029999999999998223,0.8600000000000001,1101.4884,7.536600000000001
